user_id,movie_id,rating
378,298,3
403,50,5
94,172,4
322,89,3
213,12,5
271,414,4
268,2,2
881,456,1
435,196,4
318,255,4
298,588,4
669,511,5
345,651,4
568,611,3
500,42,5
429,845,4
234,357,4
674,117,5
374,963,5
796,78,3
762,475,5
734,485,5
405,719,1
478,100,5
160,955,4
658,86,4
796,977,2
374,66,3
675,258,3
235,79,4
889,470,4
447,25,4
207,195,3
328,521,4
327,209,4
456,14,5
399,1314,3
328,300,5
268,180,3
385,1097,5
33,343,4
472,174,5
527,179,3
194,616,3
239,50,5
632,523,3
535,631,5
222,99,3
919,1047,3
378,121,4
243,468,3
144,750,4
774,402,2
100,292,2
593,1028,3
387,23,2
378,1046,3
650,968,4
312,612,5
65,676,5
405,575,5
193,258,3
588,67,1
519,325,1
145,304,2
25,969,3
287,294,5
300,322,4
314,283,4
474,132,4
577,768,3
237,178,4
58,496,2
772,312,4
551,40,1
445,93,1
936,249,5
301,384,5
650,636,3
911,1203,4
642,926,5
230,422,3
256,834,3
532,918,4
657,690,4
883,523,5
758,24,4
13,258,4
459,282,3
345,1247,2
148,175,4
244,471,1
405,449,1
781,179,5
424,323,5
493,338,4
774,77,1
492,275,2
253,966,5
450,1036,2
551,97,5
880,357,5
374,820,4
314,1220,5
125,175,2
151,813,4
705,121,5
21,834,1
385,652,5
293,88,3
327,684,4
548,79,5
262,735,4
839,292,3
890,654,5
344,96,4
267,1471,2
826,586,4
711,684,3
887,305,5
889,728,3
541,304,4
394,795,2
308,198,3
462,330,3
878,662,1
399,383,2
332,227,5
582,117,3
533,1033,4
64,141,4
561,737,3
643,515,4
798,95,5
411,566,4
653,77,3
782,1216,2
829,582,4
567,89,5
711,488,4
790,283,2
551,975,5
132,151,3
221,1011,4
545,195,4
425,326,1
588,21,5
227,274,4
505,227,2
101,471,3
41,180,5
43,501,4
131,251,5
145,1012,4
391,31,2
587,355,3
326,701,4
747,88,2
221,1210,3
595,282,4
138,194,5
468,544,3
450,259,3
487,1011,3
849,633,5
345,70,5
567,178,4
913,180,3
782,990,3
823,217,3
826,578,5
489,310,4
537,651,3
643,177,4
234,656,4
557,1070,2
687,321,4
340,402,4
185,116,4
308,7,4
58,1,5
758,514,5
648,25,2
128,28,5
417,665,2
330,11,4
198,763,3
472,101,5
361,53,2
854,455,2
822,71,4
64,132,4
174,151,3
787,302,3
217,761,4
519,1591,5
545,636,3
280,202,3
704,316,4
230,141,4
65,238,3
1,156,4
181,1022,1
671,226,3
313,208,3
864,472,4
608,199,1
437,710,4
345,550,3
250,676,5
497,758,2
327,293,3
892,172,5
690,203,4
186,95,3
182,111,4
338,478,3
452,265,3
710,116,4
222,1016,3
668,340,4
523,14,5
594,15,4
159,930,4
308,139,3
733,273,4
346,110,2
620,173,5
84,4,3
409,199,4
292,181,4
311,627,4
308,646,5
94,144,3
247,50,5
233,69,5
200,756,3
41,50,5
919,372,3
58,960,4
786,709,2
804,162,2
758,428,4
796,826,2
503,241,5
394,343,3
451,683,1
535,469,3
686,176,3
653,180,5
648,230,5
72,1147,5
417,515,4
916,284,2
918,1065,4
257,59,5
932,163,4
392,813,3
693,143,4
823,503,5
109,452,2
474,692,4
456,200,4
922,290,4
1,223,5
870,663,3
533,713,2
709,597,4
734,193,4
299,603,3
266,286,4
764,946,4
692,328,4
315,428,4
530,156,4
11,222,3
716,969,4
543,192,4
406,187,2
711,472,1
792,762,4
91,333,5
727,926,3
535,182,3
476,959,3
291,619,3
291,98,5
776,23,4
56,1036,2
236,200,3
592,885,2
321,485,4
168,924,2
90,995,4
922,67,3
473,257,4
303,425,4
405,65,1
450,357,5
130,1215,2
145,620,3
500,535,3
920,299,2
102,559,3
225,237,5
184,402,3
363,180,3
830,88,4
320,77,3
455,597,3
326,144,5
62,98,4
468,42,4
774,1419,1
802,300,4
896,489,5
313,77,3
106,923,4
93,125,1
843,675,5
813,901,1
417,69,3
334,423,5
142,463,3
813,538,3
141,333,5
606,427,4
189,1060,5
77,210,3
869,1132,1
769,1322,2
76,1048,2
267,943,4
658,511,4
75,235,4
938,126,4
877,155,2
773,432,4
528,173,5
399,66,3
69,273,3
887,172,5
628,874,5
442,174,4
405,586,4
580,348,3
934,961,4
721,69,4
56,1074,3
12,157,5
473,319,3
520,289,4
758,634,5
775,307,4
13,385,3
474,143,4
721,326,4
927,56,4
798,932,4
774,546,1
537,90,1
56,118,4
393,1035,3
144,466,2
87,449,3
201,226,3
276,240,4
577,194,4
921,50,4
871,300,4
660,63,2
63,79,3
180,235,4
75,820,3
2,273,4
361,737,4
500,475,5
11,79,4
407,185,5
828,896,4
24,324,5
269,1110,2
943,449,1
933,940,1
429,692,3
100,354,2
727,566,3
532,468,5
201,227,4
555,50,5
504,404,4
450,1479,3
15,118,1
214,238,4
204,45,5
469,65,4
138,513,5
56,153,4
447,546,2
569,284,4
782,1251,3
840,664,3
314,924,5
270,1009,5
230,280,4
19,210,3
622,432,5
500,815,3
31,328,2
880,1185,1
879,276,4
747,494,5
760,125,4
665,393,3
330,117,5
277,872,3
332,233,4
683,22,4
735,93,2
416,934,2
530,275,5
354,97,3
423,690,4
361,212,5
215,23,3
236,333,3
292,168,5
276,474,5
587,750,3
234,228,3
339,411,2
13,288,1
459,411,2
501,245,3
151,602,4
805,648,4
416,1041,3
267,127,5
239,736,5
45,282,4
454,285,2
942,347,5
303,323,1
707,160,5
545,472,5
516,191,4
903,409,4
314,873,4
6,86,3
741,15,4
351,748,4
667,880,3
62,191,5
379,197,5
747,811,3
293,815,2
655,317,3
823,1267,4
382,496,3
629,42,2
655,111,2
278,22,5
758,391,3
21,448,4
760,1135,4
330,135,3
804,1177,3
524,203,4
666,270,3
399,1179,2
524,661,3
331,414,4
620,406,4
524,704,4
423,304,4
600,449,4
718,975,2
347,472,5
244,581,4
704,491,5
125,90,5
487,628,4
805,238,5
638,455,3
201,737,2
557,1244,2
622,797,2
715,128,3
871,216,3
123,182,4
856,347,2
44,25,2
320,1052,2
835,132,5
295,11,4
697,876,3
94,465,5
207,100,2
174,763,1
831,688,1
64,186,4
496,288,2
268,1037,2
521,748,3
777,690,4
660,211,4
559,300,4
367,100,5
205,875,2
523,934,4
314,218,4
91,313,4
936,274,3
633,110,3
660,1135,2
42,419,5
292,331,5
796,794,4
189,7,3
608,218,4
128,179,3
476,1036,2
770,298,4
896,493,5
286,1113,3
916,1011,4
524,277,3
484,125,4
411,22,4
354,533,5
600,771,3
70,231,3
295,1040,2
731,434,1
469,582,5
264,1474,2
760,604,4
629,15,5
858,293,3
378,451,4
200,890,4
216,168,4
76,1159,3
588,384,1
825,148,4
301,284,4
214,127,4
68,178,5
533,294,4
405,1399,1
311,192,3
870,96,4
62,660,4
629,81,3
846,810,3
590,125,3
778,265,4
7,91,3
189,121,2
43,173,5
655,629,3
399,412,2
892,496,5
607,511,5
405,1444,2
440,242,5
452,163,4
503,281,3
117,210,4
514,470,3
268,120,2
505,191,3
837,926,1
181,319,3
896,195,4
845,268,3
380,419,3
773,1,3
510,326,4
265,1197,2
797,298,3
458,596,4
99,682,2
901,155,5
805,715,4
907,50,4
312,8,5
387,196,2
586,566,3
294,1089,2
684,734,3
58,173,5
505,82,4
311,1041,3
222,401,2
201,855,4
483,277,3
662,285,5
99,273,5
222,715,2
407,1012,3
888,111,4
710,294,3
807,550,5
73,7,4
761,275,4
588,385,3
342,1057,2
95,202,4
398,474,4
537,262,5
402,116,3
809,328,5
247,750,4
484,415,3
523,792,4
104,827,2
484,463,4
201,559,2
377,682,3
457,629,4
294,515,5
745,188,3
383,14,5
312,482,5
773,710,3
194,1093,3
271,429,4
445,327,2
44,603,4
246,238,5
254,69,5
90,632,5
821,97,5
240,879,3
94,581,4
868,7,5
406,198,2
312,481,5
339,632,4
642,552,4
527,671,5
435,219,5
457,623,3
890,435,5
604,448,5
804,192,4
42,468,4
766,559,4
138,98,5
787,691,4
24,237,4
354,9,3
757,17,3
159,326,3
778,616,4
378,619,3
376,815,3
406,186,3
565,30,5
268,781,3
7,205,5
881,620,2
588,164,5
347,203,5
5,94,3
130,204,5
200,148,4
209,14,3
129,242,4
222,135,5
59,1116,3
95,636,1
650,367,2
840,181,3
486,546,2
401,318,4
936,1079,1
655,1107,4
321,283,3
313,449,3
406,513,5
248,153,3
270,93,5
798,116,3
655,707,3
320,554,4
670,945,4
165,223,4
102,313,3
534,243,3
699,1033,4
754,255,3
216,655,5
378,52,5
780,22,4
739,465,1
666,492,4
406,357,4
279,184,5
608,549,4
320,276,2
758,222,4
796,36,1
374,411,3
365,742,3
41,1,4
429,568,3
301,357,5
357,304,5
361,655,3
446,359,3
326,559,3
727,993,4
312,593,5
664,192,4
22,792,4
741,265,5
11,561,2
184,276,4
497,164,4
307,1140,2
929,515,5
457,747,4
618,1063,3
549,282,3
94,496,3
772,326,4
128,174,3
703,1047,3
823,152,5
592,180,5
357,685,3
747,185,5
904,1074,4
2,290,3
85,161,4
458,180,4
328,566,5
246,930,2
846,806,3
327,201,5
863,359,3
154,258,3
750,886,3
795,429,3
234,183,4
280,1207,4
672,476,5
663,245,4
506,71,5
121,172,5
60,660,4
416,652,4
618,709,2
427,258,4
379,402,3
527,181,4
569,276,4
833,1016,1
389,479,4
43,47,1
661,676,4
327,250,2
298,423,5
896,139,2
83,795,3
931,121,2
75,825,1
844,7,3
639,580,2
272,69,4
435,52,5
551,809,5
128,265,5
236,176,2
328,185,4
894,57,4
560,1171,3
222,328,5
276,230,4
294,294,4
507,827,5
872,928,2
472,940,4
715,447,3
95,518,4
13,326,3
318,423,5
877,286,2
647,554,4
723,748,5
610,66,3
297,678,3
220,343,3
96,318,5
707,173,2
250,991,2
698,190,5
877,538,4
348,596,4
896,135,3
689,222,5
840,463,5
399,772,4
526,258,3
782,937,1
437,170,5
12,381,4
8,358,2
301,204,5
919,305,4
59,871,2
711,222,3
872,1040,3
189,124,5
503,387,4
363,1056,4
640,315,5
62,655,3
844,432,5
59,472,3
239,205,3
478,743,1
707,902,5
868,55,5
883,251,5
727,259,4
541,941,4
199,323,3
489,948,2
194,22,5
457,775,3
293,856,3
287,682,4
910,117,4
16,70,4
629,273,2
327,658,2
663,466,3
824,678,3
487,27,5
276,239,4
202,179,1
804,527,4
372,183,5
671,1217,4
222,53,5
325,484,5
102,448,3
198,636,3
329,297,4
271,15,3
848,109,4
468,529,3
450,921,4
782,1243,3
487,955,5
157,340,5
618,123,2
507,302,5
751,742,3
210,926,2
254,22,4
82,343,1
577,655,4
456,588,3
406,452,2
435,568,2
286,988,3
276,1253,1
339,1135,2
18,739,3
254,662,4
134,892,2
234,73,2
907,97,5
450,79,4
838,93,3
178,125,4
650,657,4
299,52,4
313,485,3
378,207,4
663,1161,3
130,411,5
142,181,5
455,12,3
776,760,3
554,71,4
905,1011,3
405,562,1
500,1057,3
934,72,3
343,306,4
671,68,3
378,157,3
425,4,4
15,933,1
176,508,3
761,261,1
619,1231,2
606,15,5
780,485,4
188,181,3
560,496,3
446,326,2
575,168,5
788,1518,3
222,182,4
323,993,4
586,431,3
330,699,5
533,1147,3
450,304,4
7,78,3
655,242,4
859,1008,4
650,648,3
720,306,4
337,471,5
163,357,4
174,124,5
189,378,4
7,199,5
222,230,4
804,820,4
519,332,3
222,15,3
128,371,1
425,252,2
303,33,4
896,153,4
392,288,4
538,199,5
843,665,3
458,461,4
889,402,3
55,257,3
716,603,5
464,705,5
426,435,3
503,546,4
293,871,1
551,326,4
524,170,4
707,238,4
660,38,2
397,878,1
417,127,4
393,17,1
295,412,2
883,227,3
417,4,3
648,88,4
250,496,4
262,747,4
823,792,3
28,176,5
361,739,4
346,616,1
193,234,3
151,49,3
198,280,3
125,722,3
850,969,5
883,511,4
600,176,5
216,257,3
912,1041,4
101,1132,3
607,462,4
198,652,3
592,285,5
664,649,4
514,429,4
445,823,1
234,142,2
831,100,4
742,109,1
158,174,5
648,83,4
477,781,4
487,768,3
506,33,3
275,173,3
779,125,4
108,124,4
707,1061,3
709,747,2
385,405,2
746,423,3
563,476,3
407,479,4
314,941,3
342,844,3
758,430,5
301,184,4
759,237,3
286,83,5
583,708,5
214,285,5
458,427,4
600,510,5
872,546,4
327,1007,4
943,196,5
683,317,4
286,778,5
655,170,3
776,22,5
344,268,3
294,1132,4
193,159,4
90,531,4
634,1067,4
162,222,4
671,250,5
843,228,4
53,174,5
642,734,3
292,117,4
9,50,5
711,402,4
150,291,4
421,516,5
563,321,5
82,183,3
758,121,2
748,227,3
733,950,4
843,193,3
887,115,5
579,382,3
579,748,3
405,1166,1
569,13,3
780,210,5
11,121,3
222,364,1
609,475,2
429,140,1
294,331,4
38,22,5
523,83,5
499,210,3
435,672,1
523,866,5
334,425,4
332,264,3
428,751,5
661,140,3
896,845,3
380,50,4
222,1179,1
650,417,3
417,484,4
363,212,1
416,515,5
202,318,1
23,83,4
599,546,4
233,133,5
279,1035,3
551,393,5
790,69,1
387,152,1
538,50,5
918,89,5
23,50,4
233,202,5
195,431,3
883,174,4
538,496,5
535,518,5
522,128,4
794,19,4
26,122,1
294,122,3
22,210,3
525,332,4
918,514,2
576,294,3
504,300,4
256,1041,4
302,748,1
920,245,2
417,449,3
320,33,4
270,56,5
405,570,1
655,4,2
883,306,3
340,173,5
345,1221,3
758,62,2
22,636,3
216,69,5
342,123,5
270,324,2
583,55,4
889,515,5
175,176,3
450,485,5
337,235,3
758,887,5
279,502,5
66,282,3
85,209,4
663,98,5
788,82,3
297,300,3
708,225,2
670,515,2
843,227,3
916,919,5
535,166,4
45,151,2
1,207,5
436,1135,4
766,659,3
405,12,5
592,96,5
793,257,4
34,990,5
621,1093,4
201,479,4
896,479,3
58,174,4
882,566,4
741,228,2
457,162,5
291,940,3
281,326,1
452,518,5
308,319,4
506,92,3
782,1380,2
89,50,5
773,232,3
721,322,4
20,820,2
22,163,1
374,1194,4
5,405,3
749,111,3
490,7,3
347,280,4
870,513,4
913,258,4
781,64,4
209,271,2
310,251,5
569,237,4
417,67,4
588,810,4
567,387,4
435,56,5
6,505,4
158,55,4
201,425,3
275,825,2
533,70,4
406,670,3
846,425,5
498,522,3
291,627,4
343,536,4
457,401,3
11,28,5
749,85,4
931,137,3
495,568,1
311,100,1
43,26,5
621,4,4
145,1025,4
75,1028,4
896,379,2
611,887,2
618,625,4
632,181,5
806,177,3
276,100,5
916,30,4
499,157,3
815,131,2
52,93,4
655,256,3
551,760,3
271,2,1
363,625,4
804,1188,2
886,393,3
887,946,4
466,908,4
653,692,2
315,654,5
320,456,3
166,313,5
588,315,4
655,558,4
591,487,4
832,681,2
592,461,4
181,268,1
417,81,5
54,1,4
936,1016,3
64,527,4
74,9,4
497,208,3
848,88,4
276,347,4
796,578,4
887,164,4
103,250,4
568,488,5
504,142,3
437,83,4
805,11,2
622,480,4
280,411,3
727,177,4
450,1480,3
308,684,3
416,401,2
334,531,5
566,879,2
605,508,5
454,143,4
361,111,3
286,195,4
806,155,3
795,21,3
716,211,5
393,396,1
456,202,3
682,1225,4
500,1160,5
886,410,4
848,97,5
263,378,5
309,303,2
864,531,5
642,765,3
653,233,3
394,423,5
207,357,5
374,1047,3
664,657,5
718,222,4
606,93,4
408,358,4
85,382,4
416,164,5
815,163,4
43,631,2
331,160,5
330,470,5
207,111,3
290,1,5
655,722,1
796,484,5
777,127,1
682,1046,3
128,924,3
29,79,4
399,301,4
279,577,1
318,1063,3
224,1441,3
343,654,5
300,881,5
453,196,4
503,211,5
286,1182,2
527,588,4
291,128,4
38,226,1
891,181,3
188,98,5
271,118,3
253,685,2
525,237,4
715,88,3
882,582,5
498,772,1
83,338,4
749,202,5
429,207,4
703,181,5
204,322,3
664,778,3
334,230,4
758,1052,5
130,254,2
229,340,4
894,1251,4
209,9,3
269,1020,4
758,380,4
709,693,4
573,134,4
70,143,5
321,186,4
627,651,4
757,172,4
889,879,3
373,177,3
661,709,4
303,847,4
567,673,3
305,49,3
463,304,3
716,23,4
244,50,5
561,56,5
776,182,3
569,118,4
455,627,3
870,21,3
263,300,3
144,480,4
474,45,5
236,462,4
823,194,5
84,1040,3
347,235,2
715,265,5
682,699,3
378,318,5
620,1503,4
85,1174,3
497,501,2
23,175,5
261,243,5
859,282,3
443,271,4
639,863,4
659,82,4
494,64,5
139,296,4
383,89,3
130,39,4
655,427,4
488,168,4
585,1266,3
325,199,5
755,294,3
505,54,3
727,250,5
327,865,5
393,1285,3
501,1534,4
474,549,5
538,483,5
145,53,2
933,125,4
92,747,4
303,29,2
815,603,3
425,83,2
886,222,4
716,465,5
802,657,4
363,120,1
389,72,3
407,650,2
354,211,2
839,121,3
237,489,4
727,1035,2
200,71,4
56,655,4
661,183,4
378,106,2
460,1142,4
11,737,4
520,690,5
57,173,5
246,404,3
586,204,3
57,926,3
57,932,3
755,288,1
42,402,5
450,699,4
51,173,5
629,207,4
839,532,3
320,79,4
445,1591,4
922,249,3
782,1598,2
561,469,4
749,232,4
514,328,3
321,607,4
294,260,4
294,603,5
488,28,4
299,433,5
178,245,3
246,402,3
142,243,1
440,319,2
871,1024,3
783,345,4
233,234,4
367,53,4
145,302,4
152,255,5
125,1271,2
279,662,2
128,190,4
625,588,4
807,472,4
782,682,4
178,483,4
102,334,2
554,68,2
320,679,4
606,833,5
524,492,3
244,521,4
287,250,3
835,488,5
216,234,4
344,562,2
587,325,5
174,1014,3
731,611,3
134,339,2
922,183,3
11,735,3
268,470,3
538,82,4
577,100,4
308,169,5
660,546,2
463,250,4
390,754,4
151,805,4
495,68,5
435,17,2
305,242,5
916,89,5
695,358,5
823,655,5
328,531,4
224,403,4
378,277,4
249,129,5
907,496,4
561,219,1
533,132,5
627,76,3
838,480,4
916,268,5
361,443,3
737,89,4
332,673,5
606,326,4
776,559,4
774,684,1
236,729,5
827,272,4
371,50,4
655,54,2
267,240,4
47,292,4
85,1173,4
892,214,2
224,720,4
44,443,5
383,285,5
479,197,4
68,111,3
633,82,4
889,664,2
129,300,3
862,183,5
148,234,3
638,238,4
570,324,2
363,153,3
276,124,5
898,327,5
385,732,3
373,281,3
90,511,5
721,82,4
487,572,1
301,568,4
840,708,4
128,180,5
416,592,3
151,702,3
6,432,4
416,73,3
13,232,3
49,312,3
838,311,4
214,462,4
195,234,5
82,194,4
389,161,2
880,182,5
234,21,3
268,205,5
715,173,5
532,470,5
788,621,3
758,116,5
474,127,5
747,315,4
796,168,5
684,73,4
823,660,5
661,615,4
568,525,3
522,100,5
148,133,5
451,886,4
468,15,4
488,33,2
395,127,5
152,167,5
909,170,5
618,150,2
393,527,3
916,820,2
11,719,3
748,96,5
889,132,4
655,122,2
536,73,4
621,94,2
790,721,3
263,1,5
798,1284,3
877,226,3
316,463,5
721,228,5
637,322,3
806,405,3
92,81,3
630,272,5
543,647,3
660,485,3
918,211,2
504,526,3
598,690,3
624,1120,4
934,196,5
521,135,4
881,655,4
308,434,4
374,9,1
578,346,3
666,91,3
922,191,3
399,196,5
109,230,5
774,1118,3
492,651,3
684,111,4
7,432,4
359,270,4
711,1074,3
405,774,1
393,344,3
292,475,5
291,393,3
840,210,3
757,173,4
204,297,5
301,258,4
624,323,2
567,47,4
938,993,5
927,72,5
561,652,5
688,309,5
56,735,2
353,346,4
881,199,5
437,466,2
275,523,4
545,391,2
654,291,4
648,17,2
379,395,2
244,732,1
93,820,3
328,470,4
188,628,5
236,1102,4
798,164,4
334,258,4
178,127,5
562,185,5
622,198,4
788,96,3
92,452,2
308,226,3
450,235,3
764,742,3
104,330,1
707,1141,3
524,4,4
710,313,4
644,121,5
23,479,5
676,687,1
716,238,4
632,195,5
97,132,5
606,282,4
222,670,3
279,465,5
899,470,4
345,98,5
71,65,5
881,120,2
275,304,3
577,54,4
642,468,3
181,1161,1
833,1335,2
95,445,4
181,985,1
406,813,4
892,768,4
622,47,3
25,258,5
712,66,5
699,243,2
206,1176,1
73,650,3
10,137,4
848,195,3
533,187,4
719,98,5
655,916,2
886,87,4
655,82,2
336,125,3
919,144,4
109,1135,4
308,194,5
480,12,5
215,15,3
189,181,3
389,160,4
79,283,4
655,559,2
630,871,2
553,1124,4
378,89,4
23,294,1
736,257,3
524,433,5
622,159,3
257,130,2
862,479,4
268,941,2
221,386,3
183,257,2
316,172,1
582,222,4
437,166,4
58,156,5
788,29,3
184,98,4
149,258,3
483,271,3
285,628,2
587,334,3
537,732,3
447,201,2
193,1,4
877,640,2
528,479,4
629,195,4
498,449,3
405,522,1
396,471,4
935,405,4
59,313,5
615,28,4
682,1135,2
21,100,5
442,628,4
318,197,5
807,416,3
782,181,3
892,542,1
925,327,3
776,474,5
89,283,4
374,1013,2
280,496,5
334,143,2
151,781,3
269,1040,1
693,97,5
311,732,4
303,540,1
748,137,3
423,471,3
500,1135,3
747,606,5
610,735,3
151,65,4
339,231,2
402,25,4
303,564,1
374,1001,1
11,726,3
77,250,3
795,10,4
738,169,5
449,546,2
486,270,2
301,237,4
286,946,3
844,168,4
348,7,4
632,356,4
833,223,4
664,449,2
757,343,3
144,1028,3
254,575,3
217,62,2
429,378,3
343,25,2
908,133,5
8,144,5
13,186,4
222,806,4
868,739,2
830,413,1
94,55,4
723,50,4
43,408,5
753,510,4
234,31,4
314,1178,2
497,89,4
851,845,3
92,24,3
893,471,4
927,91,4
457,451,4
298,705,4
270,546,4
486,880,5
766,396,2
864,99,3
379,208,4
732,690,5
291,282,4
916,298,3
470,235,3
871,147,5
303,200,4
387,435,3
201,469,4
487,1314,1
638,403,3
267,230,4
891,742,4
416,501,5
825,370,3
416,560,3
543,28,4
138,209,4
301,194,4
18,152,3
382,357,4
354,116,5
916,1220,3
484,471,4
666,523,4
389,302,5
417,1288,1
365,315,4
608,64,4
450,227,3
253,117,5
345,117,4
851,310,5
557,271,4
432,284,4
344,117,3
468,952,3
122,215,4
661,145,1
734,213,5
554,125,3
152,284,5
87,94,4
655,730,2
155,286,4
266,321,3
332,342,4
378,1311,4
462,22,5
829,408,4
181,10,2
830,241,4
827,300,3
58,405,2
653,732,2
7,405,3
642,156,1
851,881,3
216,12,5
299,83,5
72,265,4
360,45,4
286,1075,5
28,230,4
749,934,3
676,117,4
883,712,3
386,24,4
17,126,4
499,651,4
798,819,3
521,154,2
425,273,4
409,538,3
194,404,3
536,404,4
315,79,4
327,746,3
846,393,3
104,840,1
297,293,3
749,650,3
831,181,5
416,282,5
846,642,5
846,693,5
200,820,3
864,789,4
168,325,1
476,1074,4
407,195,4
293,33,2
89,731,3
42,941,4
897,230,4
642,1078,5
22,515,5
344,70,3
860,846,2
527,201,3
541,1053,3
864,729,4
312,557,5
363,5,1
731,132,3
700,180,3
299,298,4
743,100,5
514,380,4
70,408,4
83,118,3
14,519,5
714,1016,5
565,509,4
91,427,4
655,27,3
455,628,4
456,763,4
296,483,5
389,134,5
786,228,4
661,707,5
914,402,5
932,523,4
346,156,4
52,117,4
450,299,2
426,526,4
58,194,3
854,302,3
504,322,4
391,508,2
592,533,4
774,537,2
658,960,4
144,319,3
95,237,2
676,316,4
517,283,4
588,258,4
921,659,5
8,82,5
13,540,3
745,174,3
741,118,1
190,273,4
561,86,4
631,873,2
749,222,3
711,316,4
463,288,1
437,1134,4
115,952,5
361,286,5
289,147,3
758,955,2
903,582,3
280,544,4
749,1139,3
724,259,2
291,236,4
405,657,1
512,50,5
634,323,4
211,286,4
41,516,5
254,596,4
99,845,3
325,430,5
429,64,4
268,143,2
697,881,2
406,479,4
792,100,4
346,58,3
7,56,5
113,948,3
880,92,4
860,339,3
532,269,4
59,618,4
223,969,5
151,153,3
715,206,4
398,435,5
466,96,5
712,843,3
116,604,3
372,100,3
474,13,5
901,560,3
797,50,5
791,302,4
796,692,5
774,673,2
503,504,4
892,449,2
448,321,4
250,144,4
254,183,4
253,216,4
244,65,4
537,607,4
845,308,4
328,720,3
222,418,2
802,333,4
698,481,3
720,310,4
254,64,4
5,225,2
899,428,4
940,474,3
246,739,2
269,365,2
647,117,3
214,652,4
267,210,4
608,735,4
75,220,1
454,317,4
279,1250,1
336,41,3
733,288,2
585,286,4
298,946,3
144,476,2
704,639,2
727,510,4
95,69,5
13,690,3
7,203,5
372,436,5
747,432,5
221,1217,4
455,1,4
374,732,4
671,550,3
579,100,4
94,334,3
534,151,4
831,317,4
553,1009,4
406,148,3
493,22,5
268,930,2
435,122,3
583,268,5
380,462,4
699,1129,3
249,479,5
215,229,3
886,403,4
374,12,4
61,1127,4
761,455,2
717,333,4
49,1078,1
655,359,3
937,303,4
806,162,3
401,121,3
94,89,3
399,655,3
814,5,3
339,79,4
883,90,3
374,554,2
269,529,5
125,496,5
325,154,3
301,864,4
796,525,4
159,276,5
151,56,4
7,582,5
111,1024,3
159,1095,5
224,924,3
181,299,1
201,47,4
870,89,3
690,396,2
752,321,3
790,4,3
42,521,2
301,294,4
932,185,4
934,481,4
532,633,5
567,513,4
290,596,4
425,1110,1
858,689,5
822,91,3
650,265,4
94,405,3
302,258,3
930,174,3
835,928,3
663,619,4
387,258,4
